protocol,IP,ID,Time,F_Pck,B_Pck,B_Hash_IP,B_Hash_port,F_TCP_S,B_TCP_S,Label22
17,133.227.49.188,277469996,93.458694,80,0,2,16,0,0,0
17,198.227.133.23,538416244,93.631066,69,11,8,13,0,0,0
17,203.178.132.69,234610700,93.817882,74,6,6,16,0,0,0
17,203.178.135.1,1022695485,93.918576,79,1,4,16,0,0,0
17,92.240.95.163,694525875,93.942532,0,80,3,1,0,0,0
17,75.112.26.171,862022670,94.10822,2,78,3,1,0,0,0
17,163.169.190.45,295437155,94.161205,6,74,1,1,0,0,0
17,92.240.95.163,694525875,94.771198,0,80,3,1,0,0,0
17,133.227.49.188,277469996,94.898527,80,0,3,16,0,0,0
17,203.178.132.69,234610700,95.052503,74,6,6,16,0,0,0
17,75.112.26.171,862022670,95.125431,0,80,3,1,0,0,0
17,203.178.135.1,1022695485,95.237442,79,1,5,16,0,0,0
17,47.58.178.66,866865752,95.434636,0,80,1,1,0,0,0
17,36.19.208.214,233173339,95.484576,42,38,2,1,0,0,0
17,198.227.133.23,538416244,95.577844,71,9,8,13,0,0,0
17,92.240.95.163,694525875,95.776112,0,80,3,1,0,0,0
17,31.207.94.61,778183027,95.959474,45,35,1,1,0,0,0
17,163.169.110.44,1055440099,95.959474,35,45,1,1,0,0,0
17,117.122.75.124,693714436,96.143485,80,0,1,1,0,0,0
17,75.112.26.171,862022670,96.304985,0,80,3,1,0,0,0
17,203.178.132.69,234610700,96.318068,74,6,8,16,0,0,0
17,183.188.49.206,1068444505,96.410282,36,44,2,1,0,0,0
17,163.169.191.126,13413220,96.416187,3,77,1,1,0,0,0
17,163.169.108.117,463999572,96.521677,7,73,2,2,0,0,0
17,203.178.135.1,1022695485,96.696042,78,2,5,16,0,0,0
17,133.227.49.188,277469996,96.709015,80,0,3,16,0,0,0
17,45.62.18.26,411332775,452.22148,80,0,15,1,0,0,4
17,92.240.95.163,694525875,96.94286,0,80,3,1,0,0,0
17,133.227.10.14,34803836,97.158113,80,0,3,3,0,0,0
17,133.227.95.225,231274569,97.349745,80,0,10,4,0,0,0
17,31.207.94.14,670450204,97.350922,60,20,2,3,0,0,0
17,183.188.49.222,267575748,97.364407,47,33,2,1,0,0,0
17,198.227.133.23,538416244,97.528814,66,14,8,13,0,0,0
17,75.112.26.171,862022670,97.591598,0,80,3,1,0,0,0
17,203.178.139.216,177725747,97.666176,37,43,7,2,0,0,0
17,203.178.132.69,234610700,97.72443,77,3,6,16,0,0,0
17,92.240.95.163,694525875,98.030065,0,80,3,1,0,0,0
17,203.178.135.1,1022695485,98.199393,79,1,4,15,0,0,0
17,133.227.49.188,277469996,98.524424,80,0,3,16,0,0,0
17,163.169.241.5,458973748,98.558972,2,78,1,1,0,0,0
17,133.227.134.16,996447117,98.650602,80,0,1,1,0,0,0
17,123.62.138.217,453889111,98.650602,0,80,1,1,0,0,0
17,75.112.26.171,862022670,98.930861,0,80,3,1,0,0,0
17,198.227.133.23,538416244,98.993696,70,10,8,14,0,0,0
17,92.240.95.163,694525875,99.051751,0,80,3,1,0,0,0
17,203.178.132.69,234610700,99.194246,78,2,4,16,0,0,0
17,174.80.193.46,675562,99.711112,0,80,2,1,0,0,0
17,203.178.135.1,1022695485,99.72429,78,2,4,15,0,0,0
17,149.113.39.45,361429890,99.942897,2,78,3,1,0,0,0
17,133.227.49.188,277469996,100.120231,80,0,4,16,0,0,0
17,92.240.95.163,694525875,100.199083,0,80,3,1,0,0,0
17,75.112.26.171,862022670,100.396175,0,80,3,1,0,0,0
17,163.169.165.91,263631216,100.431823,80,0,1,1,0,0,0
17,203.178.132.69,234610700,100.568272,73,7,7,16,0,0,0
17,198.227.133.23,538416244,100.652296,68,12,8,13,0,0,0
17,163.169.110.44,1055440099,100.742723,40,40,1,1,0,0,0
17,31.207.94.61,778183027,100.742723,40,40,1,1,0,0,0
17,2001:3344:26D:7E3:F3E3:F5FF:FD01:F8AC,656314278,100.940372,80,0,14,16,0,0,0
17,51.175.15.147,395213201,101.134346,39,41,2,1,0,0,0
17,203.178.135.1,1022695485,101.395874,79,1,3,16,0,0,0
17,92.240.95.163,694525875,101.459967,0,80,3,1,0,0,0
17,163.169.111.111,20345437,101.693889,25,55,1,1,0,0,0
17,75.112.26.171,862022670,101.928518,0,80,3,1,0,0,0
17,133.227.49.188,277469996,101.936393,80,0,3,16,0,0,0
17,163.169.111.140,251734932,101.937324,5,75,1,1,0,0,0
17,2001:3E04:270:C04F:163:F261:C203:F82C,597022598,101.982031,27,53,16,1,0,0,0
17,203.178.132.69,234610700,102.084602,71,9,7,16,0,0,0
17,198.227.133.23,538416244,102.333261,72,8,7,13,0,0,0
17,92.240.95.163,694525875,102.841532,0,80,3,1,0,0,0
17,203.178.135.1,1022695485,103.144338,79,1,5,16,0,0,0
17,75.112.26.171,862022670,103.34749,0,80,3,1,0,0,0
17,203.178.132.69,234610700,103.599235,72,8,6,16,0,0,0
17,163.169.110.202,100757220,103.678396,1,79,1,1,0,0,0
17,163.169.144.38,686191624,103.69739,5,75,1,1,0,0,0
17,133.227.49.188,277469996,103.836368,80,0,3,16,0,0,0
17,131.127.134.82,270877790,103.839465,80,0,7,16,0,0,0
17,198.227.133.23,538416244,103.92909,70,10,8,14,0,0,0
17,149.113.39.45,361429890,103.942955,2,78,3,1,0,0,0
17,45.62.18.26,411332775,455.555487,80,0,15,1,0,0,4
17,153.99.248.241,812801738,104.116956,0,80,1,1,0,0,0
17,116.142.235.214,13970060,104.172943,1,79,1,1,0,0,0
17,92.240.95.163,694525875,104.193275,0,80,3,1,0,0,0
17,75.112.26.171,862022670,104.903603,0,80,3,1,0,0,0
17,203.178.135.1,1022695485,105.04645,77,3,4,16,0,0,0
17,203.178.132.69,234610700,105.068236,73,7,5,15,0,0,0
17,202.230.229.213,773366195,105.344103,45,35,9,7,0,0,0
17,133.227.49.188,277469996,105.344896,80,0,3,16,0,0,0
17,204.173.107.237,276110349,105.535805,47,33,1,1,0,0,0
17,92.240.95.163,694525875,105.66509,0,80,3,1,0,0,0
17,45.62.18.26,411332775,455.802026,80,0,15,1,0,0,4
17,198.227.133.23,538416244,105.711898,66,14,8,12,0,0,0
17,203.178.140.197,1060452750,106.131574,47,33,7,2,0,0,0
17,31.207.94.61,778183027,106.547282,43,37,1,1,0,0,0
17,163.169.110.44,1055440099,106.547282,37,43,1,1,0,0,0
17,163.169.110.2,741841886,106.590481,5,75,1,1,0,0,0
17,75.112.26.171,862022670,106.849652,0,80,3,1,0,0,0
17,203.178.132.69,234610700,106.849804,74,6,8,15,0,0,0
17,149.113.39.45,361429890,106.853992,3,77,3,1,0,0,0
17,203.178.135.1,1022695485,106.977493,75,5,5,16,0,0,0
17,45.62.18.26,411332775,457.626489,80,0,15,1,0,0,4
17,133.227.49.188,277469996,107.226269,80,0,4,16,0,0,0
17,92.240.95.163,694525875,107.568099,0,80,3,1,0,0,0
17,198.227.133.23,538416244,107.704121,68,12,8,12,0,0,0
17,163.169.230.228,9464944,108.300888,3,77,1,1,0,0,0
17,163.169.190.45,295437155,108.441189,4,76,1,1,0,0,0
17,203.178.132.69,234610700,108.771093,72,8,7,16,0,0,0
17,203.178.135.1,1022695485,109.190746,77,3,5,16,0,0,0
17,75.112.26.171,862022670,109.223057,0,80,3,1,0,0,0
17,149.113.39.45,361429890,109.349693,1,79,3,1,0,0,0
17,133.227.49.188,277469996,109.434148,80,0,3,16,0,0,0
17,92.240.95.163,694525875,109.464728,0,80,3,1,0,0,0
17,198.227.133.23,538416244,109.473075,65,15,8,11,0,0,0
17,203.178.135.84,302481377,109.518007,34,46,2,15,0,0,0
17,163.169.111.55,741733623,109.674951,4,76,1,1,0,0,0
17,73.182.125.215,668409250,109.904655,45,35,5,1,0,0,0
17,203.178.129.163,141871486,109.983694,0,80,8,6,0,0,0
17,203.178.132.69,234610700,110.693319,70,10,7,16,0,0,0
17,172.67.191.224,180941608,110.911378,80,0,2,1,0,0,0
17,76.157.251.241,756016638,111.155467,45,35,5,1,0,0,0
17,198.227.133.23,538416244,111.272809,70,10,8,12,0,0,0
17,98.220.77.124,650882534,111.295592,20,60,16,2,0,0,0
17,163.169.110.44,1055440099,111.31076,30,50,1,1,0,0,0
17,31.207.94.61,778183027,111.31076,50,30,1,1,0,0,0
17,203.178.139.216,177725747,111.317731,48,32,7,2,0,0,0
17,125.53.131.199,227731563,111.395446,0,80,1,1,0,0,0
17,203.178.135.1,1022695485,111.591668,78,2,5,16,0,0,0
17,75.112.26.171,862022670,111.705608,0,80,3,1,0,0,0
17,92.240.95.163,694525875,111.748173,0,80,3,1,0,0,0
17,133.227.49.188,277469996,111.77659,80,0,4,16,0,0,0
17,149.113.39.45,361429890,111.8497,1,79,3,1,0,0,0
17,163.169.191.126,13413220,111.940456,1,79,1,1,0,0,0
17,163.169.108.117,463999572,112.153933,3,77,2,2,0,0,0
17,51.175.15.147,395213201,112.219501,43,37,2,1,0,0,0
17,203.178.132.69,234610700,112.849569,73,7,7,16,0,0,0
17,198.227.133.23,538416244,112.861623,71,9,8,12,0,0,0
17,203.178.135.86,1049725236,113.690938,43,37,1,16,0,0,0
17,149.113.39.45,361429890,113.985548,0,80,3,1,0,0,0
17,187.212.231.241,165949039,114.269272,47,33,5,1,0,0,0
17,133.227.49.188,277469996,114.328635,80,0,4,16,0,0,0
17,203.178.135.1,1022695485,114.555637,80,0,4,16,0,0,0
17,198.227.133.23,538416244,114.579831,70,10,8,13,0,0,0
17,92.240.95.163,694525875,114.693792,0,80,3,1,0,0,0
17,45.62.18.26,411332775,458.17368,80,0,15,1,0,0,4
17,203.178.132.69,234610700,115.099595,73,7,7,16,0,0,0
17,202.230.228.6,943031757,115.478609,41,39,11,8,0,0,0
17,75.112.26.171,862022670,115.769828,0,80,3,1,0,0,0
17,163.169.110.86,917006723,115.957087,3,77,1,1,0,0,0
17,98.170.189.220,880601880,115.993587,69,11,15,1,0,0,0
17,31.207.94.61,778183027,116.083936,33,47,1,1,0,0,0
17,163.169.110.44,1055440099,116.083936,47,33,1,1,0,0,0
17,203.178.135.70,409752062,116.450353,38,42,15,3,0,0,0
17,149.113.39.45,361429890,116.494476,1,79,3,1,0,0,0
17,198.227.133.23,538416244,116.501054,72,8,8,12,0,0,0
17,133.227.134.16,996447117,116.581714,80,0,1,1,0,0,0
17,123.62.138.217,453889111,116.581714,0,80,1,1,0,0,0
17,163.169.165.91,263631216,116.671097,78,2,1,1,0,0,0
17,163.169.216.153,145986527,117.029066,43,37,1,1,0,0,0
17,198.227.212.181,352835622,117.029066,37,43,1,3,0,0,0
17,45.62.18.26,411332775,459.239222,80,0,15,1,0,0,4
17,163.169.191.166,282696821,117.177408,4,76,1,1,0,0,0
17,133.227.49.188,277469996,117.417634,80,0,3,16,0,0,0
17,203.178.132.69,234610700,117.599564,72,8,7,16,0,0,0
17,133.227.95.225,231274569,117.771369,80,0,9,4,0,0,0
17,203.178.135.1,1022695485,117.884005,78,2,5,16,0,0,0
17,198.227.133.23,538416244,117.934486,65,15,8,13,0,0,0
17,149.113.39.45,361429890,118.474905,0,80,3,1,0,0,0
17,31.207.94.14,670450204,118.705702,63,17,2,3,0,0,0
17,163.169.108.117,463999572,118.734893,3,77,2,2,0,0,0
17,75.199.124.198,577063212,118.817974,54,26,5,1,0,0,0
17,198.227.133.23,538416244,119.721778,67,13,8,13,0,0,0
17,131.127.134.82,270877790,119.884086,80,0,7,16,0,0,0
17,149.113.39.45,361429890,120.358884,0,80,3,1,0,0,0
17,203.178.140.197,1060452750,120.432932,46,34,7,2,0,0,0
17,203.178.132.69,234610700,120.710385,66,14,6,16,0,0,0
17,133.227.49.188,277469996,120.940401,80,0,4,16,0,0,0
17,198.227.133.23,538416244,121.158822,69,11,8,12,0,0,0
17,31.207.94.61,778183027,121.180428,46,34,1,1,0,0,0
17,163.169.110.44,1055440099,121.180428,34,46,1,1,0,0,0
17,163.169.110.202,100757220,121.806338,3,77,1,1,0,0,0
17,75.112.26.171,862022670,122.051701,0,80,3,1,0,0,0
17,45.62.18.26,411332775,460.458606,80,0,15,1,0,0,4
17,149.113.39.45,361429890,122.330194,0,80,3,1,0,0,0
17,163.169.110.2,741841886,122.442584,3,77,1,1,0,0,0
17,203.178.135.1,1022695485,123.062333,79,1,5,16,0,0,0
17,198.227.133.23,538416244,123.127973,70,10,8,13,0,0,0
17,45.62.18.26,411332775,465.395009,80,0,15,1,0,0,4
17,203.178.139.216,177725747,124.132288,42,38,7,3,0,0,0
17,31.207.94.61,778183027,124.762597,50,30,1,1,0,0,0
17,163.169.110.44,1055440099,124.762597,30,50,1,1,0,0,0
17,203.178.132.69,234610700,124.771722,68,12,9,16,0,0,0
17,198.227.133.23,538416244,124.839133,71,9,8,14,0,0,0
17,108.85.153.15,508284291,125.020573,73,7,14,1,0,0,0
17,149.113.39.45,361429890,125.02182,0,80,3,1,0,0,0
17,51.175.15.147,395213201,125.299428,39,41,2,1,0,0,0
17,116.142.235.214,13970060,126.185258,0,80,1,1,0,0,0
17,133.227.49.188,277469996,126.915632,80,0,4,16,0,0,0
17,198.227.133.23,538416244,127.020377,69,11,8,13,0,0,0
17,163.169.111.55,741733623,127.141343,6,74,1,1,0,0,0
17,149.113.39.45,361429890,127.80634,0,80,3,1,0,0,0
17,163.169.190.45,295437155,127.942191,1,79,1,1,0,0,0
17,163.169.191.126,13413220,128.597659,2,78,1,1,0,0,0
17,198.227.133.23,538416244,128.980942,70,10,8,13,0,0,0
17,183.188.49.249,113680526,129.486487,30,50,2,1,0,0,0
17,163.169.110.44,1055440099,129.633304,36,44,1,1,0,0,0
17,31.207.94.61,778183027,129.633304,44,36,1,1,0,0,0
17,133.227.10.14,34803836,129.775898,80,0,2,2,0,0,0
17,203.178.132.69,234610700,130.058468,64,16,7,16,0,0,0
17,203.178.135.84,302481377,130.323537,44,36,1,15,0,0,0
17,198.227.133.23,538416244,130.829066,68,12,8,13,0,0,0
17,184.223.136.21,449705365,130.960483,80,0,6,1,0,0,0
17,149.113.39.45,361429890,131.083919,0,80,3,1,0,0,0
17,45.62.18.26,411332775,466.74448,80,0,15,1,0,0,4
17,203.178.135.1,1022695485,131.51058,71,9,4,16,0,0,0
17,45.62.18.26,411332775,474.112679,80,0,15,1,0,0,4
17,203.178.140.197,1060452750,132.416744,39,41,7,2,0,0,0
17,198.227.133.23,538416244,132.712121,77,3,8,13,0,0,0
17,36.19.208.213,965507498,132.890418,37,43,2,1,0,0,0
17,2001:3E04:270:C04F:163:F261:C203:F82C,597022598,133.307189,27,53,16,1,0,0,0
17,84.222.141.98,963652155,133.622496,31,49,3,1,0,0,0
17,203.178.138.38,427366212,133.806759,35,45,6,5,0,0,0
17,163.169.108.117,463999572,133.982561,2,78,2,2,0,0,0
17,198.227.133.23,538416244,134.40139,71,9,7,13,0,0,0
17,163.169.165.91,263631216,134.788381,76,4,1,1,0,0,0
17,163.169.110.44,1055440099,134.834109,42,38,1,1,0,0,0
17,31.207.94.61,778183027,134.834109,38,42,1,1,0,0,0
17,131.127.134.82,270877790,135.179854,80,0,8,16,0,0,0
17,149.113.39.45,361429890,135.183469,0,80,3,1,0,0,0
17,240E:8177:A8F1:7DC:4E60:440:20D:E723,33370834,135.278356,80,0,16,14,0,0,0
17,133.227.49.188,277469996,135.44602,80,0,2,16,0,0,0
17,198.227.133.23,538416244,135.836274,68,12,8,13,0,0,0
17,203.178.139.216,177725747,135.933544,37,43,7,2,0,0,0
17,203.178.132.69,234610700,136.027281,60,20,7,15,0,0,0
17,183.188.49.212,612657171,136.683509,39,41,2,1,0,0,0
17,133.227.134.16,996447117,137.029179,80,0,1,1,0,0,0
17,123.62.138.217,453889111,137.029179,0,80,1,1,0,0,0
17,163.169.110.202,100757220,137.09875,2,78,1,1,0,0,0
17,198.227.133.23,538416244,137.420695,70,10,8,14,0,0,0
17,202.230.205.200,607398447,137.63998,41,39,11,8,0,0,0
17,51.175.15.147,395213201,138.196746,37,43,2,1,0,0,0
17,153.133.41.248,139065862,138.758002,80,0,1,1,0,0,0
17,198.227.133.23,538416244,139.09886,65,15,8,12,0,0,0
17,183.188.49.206,1068444505,139.100232,39,41,2,1,0,0,0
17,31.207.94.61,778183027,139.796647,37,43,1,1,0,0,0
17,163.169.110.44,1055440099,139.796647,43,37,1,1,0,0,0
17,133.227.95.225,231274569,140.051046,80,0,9,4,0,0,0
17,163.169.241.5,458973748,140.413126,4,76,1,1,0,0,0
17,45.62.18.26,411332775,477.658434,80,0,15,1,0,0,4
17,163.169.110.2,741841886,140.79575,1,79,1,1,0,0,0
17,45.62.18.26,411332775,479.498959,80,0,15,1,0,0,4
17,198.227.133.23,538416244,140.948361,63,17,8,13,0,0,0
17,31.207.94.14,670450204,141.159705,76,4,1,2,0,0,0
17,163.169.108.117,463999572,141.160237,4,76,2,2,0,0,0
17,163.169.111.140,251734932,141.361251,5,75,1,1,0,0,0
17,163.169.111.55,741733623,141.805407,3,77,1,1,0,0,0
17,36.19.208.214,233173339,142.149343,43,37,2,1,0,0,0
17,198.227.133.23,538416244,142.574824,67,13,8,13,0,0,0
17,2001:3E04:2BD:305E:968A:3C6F:7FD5:3295,858152864,142.612519,7,73,3,1,0,0,0
17,183.188.49.222,267575748,142.888627,40,40,2,1,0,0,0
17,203.178.132.69,234610700,143.794621,44,36,7,12,0,0,0
17,203.178.140.197,1060452750,144.035522,40,40,7,2,0,0,0
17,163.169.190.45,295437155,144.181249,0,80,1,1,0,0,0
17,203.178.135.86,1049725236,144.295151,43,37,1,16,0,0,0
17,198.227.133.23,538416244,144.474334,71,9,8,12,0,0,0
17,163.169.110.86,917006723,144.999982,6,74,1,1,0,0,0
17,163.169.144.38,686191624,145.079736,2,78,1,1,0,0,0
17,163.169.110.44,1055440099,145.406995,44,36,1,1,0,0,0
17,31.207.94.61,778183027,145.406995,36,44,1,1,0,0,0
17,163.169.191.126,13413220,145.695724,5,75,1,1,0,0,0
17,198.227.133.23,538416244,145.989541,65,15,8,13,0,0,0
17,35.205.22.82,18460975,146.160731,46,34,5,1,0,0,0
17,198.227.133.23,538416244,147.729249,73,7,8,12,0,0,0
17,51.175.15.147,395213201,147.869698,40,40,2,1,0,0,0
17,163.169.165.91,263631216,148.045546,79,1,1,1,0,0,0
17,125.53.131.199,227731563,148.100264,0,80,1,1,0,0,0
17,45.62.18.26,411332775,480.73848,80,0,15,1,0,0,4
17,116.142.235.214,13970060,148.523069,0,80,1,1,0,0,0
17,163.169.230.228,9464944,148.837877,1,79,1,1,0,0,0
17,203.178.135.84,302481377,149.187741,37,43,1,16,0,0,0
17,198.227.133.23,538416244,149.6549,65,15,8,13,0,0,0
17,31.207.94.61,778183027,150.638667,47,33,1,1,0,0,0
17,163.169.110.44,1055440099,150.638667,33,47,1,1,0,0,0
17,198.227.133.23,538416244,151.241958,72,8,8,12,0,0,0
17,203.178.139.216,177725747,151.417883,37,43,7,2,0,0,0
17,202.230.228.6,943031757,151.611662,39,41,11,8,0,0,0
17,198.227.133.23,538416244,153.041386,71,9,8,12,0,0,0
17,131.127.134.82,270877790,153.384043,80,0,8,15,0,0,0
17,202.230.229.213,773366195,153.798263,39,41,9,7,0,0,0
17,203.178.132.69,234610700,153.863793,38,42,6,12,0,0,0
17,203.178.140.197,1060452750,154.713427,46,34,7,2,0,0,0
17,163.169.110.202,100757220,154.861139,7,73,1,1,0,0,0
17,98.170.189.220,880601880,154.874618,67,13,14,1,0,0,0
17,45.62.18.26,411332775,484.316324,80,0,15,1,0,0,4
17,198.227.133.23,538416244,155.011497,68,12,8,12,0,0,0
17,203.178.135.70,409752062,155.622149,35,45,16,3,0,0,0
17,45.62.18.26,411332775,490.858894,80,0,15,1,0,0,4
17,45.62.18.26,411332775,493.216586,80,0,15,1,0,0,4
17,75.134.214.217,371835430,155.98095,38,42,5,1,0,0,0
17,31.207.94.61,778183027,156.100846,33,47,1,1,0,0,0
17,163.169.110.44,1055440099,156.100846,47,33,1,1,0,0,0
17,203.178.140.23,885343849,156.166638,43,37,6,5,0,0,0
17,45.62.18.26,411332775,507.561123,80,0,15,1,0,0,4
17,163.169.108.117,463999572,156.254409,2,78,2,2,0,0,0
17,198.227.133.23,538416244,156.476808,70,10,8,12,0,0,0
17,117.122.75.124,693714436,156.550107,80,0,1,1,0,0,0
17,203.178.135.1,1022695485,157.188332,55,25,3,16,0,0,0
17,163.169.111.55,741733623,157.273888,2,78,1,1,0,0,0
17,203.178.135.82,500622434,157.505329,52,28,16,12,0,0,0
17,198.227.133.23,538416244,158.293888,67,13,8,13,0,0,0
17,163.169.110.2,741841886,158.314074,2,78,2,2,0,0,0
17,133.227.10.14,34803836,158.433429,80,0,2,2,0,0,0
17,133.227.134.16,996447117,159.450643,80,0,1,1,0,0,0
17,123.62.138.217,453889111,159.450643,0,80,1,1,0,0,0
17,198.227.133.23,538416244,159.942484,71,9,8,12,0,0,0
17,163.169.191.166,282696821,160.103374,5,75,1,1,0,0,0
17,163.169.110.44,1055440099,160.384159,43,37,1,1,0,0,0
17,31.207.94.61,778183027,160.384159,37,43,1,1,0,0,0
17,163.169.191.126,13413220,160.729414,3,77,1,1,0,0,0
17,183.188.49.249,113680526,160.769924,42,38,2,1,0,0,0
17,51.175.15.147,395213201,160.934827,39,41,2,1,0,0,0
17,198.227.133.23,538416244,161.587465,69,11,8,13,0,0,0
17,2604:2C30:1CFF:E4AE:AEE0:F23F:C1EE:1B05,966847653,161.680048,38,42,5,1,0,0,0
17,203.178.142.152,895148747,161.766685,37,43,13,1,0,0,0
17,163.169.190.45,295437155,161.839892,0,80,1,1,0,0,0
17,198.227.133.23,538416244,163.397529,67,13,8,12,0,0,0
17,163.169.165.91,263631216,164.305298,79,1,1,1,0,0,0
17,31.207.94.61,778183027,164.450915,47,33,1,1,0,0,0
17,163.169.110.44,1055440099,164.450915,33,47,1,1,0,0,0
17,198.227.133.23,538416244,165.155457,73,7,8,14,0,0,0
17,203.178.139.216,177725747,165.20198,43,37,7,2,0,0,0
17,218.92.48.2,164829843,165.207385,0,80,2,1,0,0,0
17,45.62.18.26,411332775,512.044928,80,0,15,1,0,0,4
17,2001:3E04:270:C04F:163:F261:C203:F82C,597022598,165.884375,26,54,16,1,0,0,0
17,45.62.18.26,411332775,513.156808,80,0,15,1,0,0,4
17,203.178.133.220,345070279,166.754375,0,80,12,9,0,0,0
17,45.62.18.26,411332775,515.534295,80,0,15,1,0,0,4
17,203.178.140.197,1060452750,166.959798,44,36,7,2,0,0,0
17,198.227.133.23,538416244,167.014106,70,10,8,12,0,0,0
17,131.127.134.82,270877790,168.005064,80,0,7,16,0,0,0
17,71.135.222.159,369298903,168.089373,38,42,1,1,0,0,0
17,198.227.133.23,538416244,168.902083,72,8,8,12,0,0,0
17,98.220.77.124,650882534,169.554633,11,69,11,2,0,0,0
17,31.207.94.61,778183027,169.770136,51,29,1,1,0,0,0
17,163.169.110.44,1055440099,169.770136,29,51,1,1,0,0,0
17,198.227.133.23,538416244,170.973324,67,13,8,13,0,0,0
17,203.178.137.198,1054710442,171.110768,41,39,16,16,0,0,0
17,2403:7DE8:7F:F840:4EE3:F001:C203:1C15,695272538,171.461466,0,80,2,1,0,0,0
17,183.188.49.207,532800129,172.182831,41,39,2,1,0,0,0
17,163.169.110.202,100757220,172.478821,1,79,1,1,0,0,0
17,36.19.208.213,965507498,172.645054,36,44,2,1,0,0,0
17,198.227.133.23,538416244,172.660572,71,9,7,12,0,0,0
17,163.169.110.2,741841886,173.134479,5,75,1,1,0,0,0
17,203.178.132.69,234610700,173.198625,12,68,7,10,0,0,0
17,163.169.111.55,741733623,173.399115,0,80,1,1,0,0,0
17,31.207.94.61,778183027,174.252131,55,25,1,1,0,0,0
17,163.169.110.44,1055440099,174.252131,25,55,1,1,0,0,0
17,163.169.108.117,463999572,174.319067,3,77,1,1,0,0,0
17,198.227.133.23,538416244,174.642173,68,12,8,13,0,0,0
17,133.227.95.225,231274569,175.139764,80,0,9,4,0,0,0
17,125.53.131.199,227731563,175.232665,0,80,1,1,0,0,0
17,45.62.18.26,411332775,518.654065,80,0,15,1,0,0,4
17,198.227.133.23,538416244,176.398067,70,10,8,12,0,0,0
17,47.58.178.66,866865752,176.515527,0,80,1,1,0,0,0
17,73.25.252.163,772957011,176.730769,0,80,2,1,0,0,0
17,108.85.153.15,508284291,177.027436,64,16,15,1,0,0,0
17,163.169.190.45,295437155,177.075437,1,79,1,1,0,0,0
17,203.178.139.216,177725747,177.385646,51,29,7,2,0,0,0
17,198.227.133.23,538416244,177.955068,71,9,8,14,0,0,0
17,163.169.191.126,13413220,178.561054,6,74,1,1,0,0,0
17,31.207.94.61,778183027,178.932552,52,28,1,1,0,0,0
17,163.169.110.44,1055440099,178.932552,28,52,1,1,0,0,0
17,203.178.140.197,1060452750,179.250224,42,38,7,2,0,0,0
17,183.188.49.206,1068444505,179.438024,42,38,2,1,0,0,0
17,45.62.18.26,411332775,519.810153,80,0,15,1,0,0,4
17,198.227.133.23,538416244,179.662832,68,12,8,12,0,0,0
17,134.158.50.172,1011602642,180.686093,52,28,1,2,0,0,0
17,203.178.130.213,453328920,180.686093,28,52,1,1,0,0,0
17,2001:3E04:270:C07C:1EFC:F7FE:CB:1FEE,767835474,180.811144,33,47,16,16,0,0,0
17,133.227.134.16,996447117,181.125007,80,0,1,1,0,0,0
17,123.62.138.217,453889111,181.125007,0,80,1,1,0,0,0
17,202.230.228.6,943031757,181.130457,43,37,10,8,0,0,0
17,163.169.241.5,458973748,181.156998,2,78,1,1,0,0,0
17,172.67.191.224,180941608,181.346635,80,0,2,1,0,0,0
17,198.227.133.23,538416244,181.438727,69,11,8,12,0,0,0
17,84.222.141.98,963652155,181.613683,41,39,3,1,0,0,0
17,203.178.138.38,427366212,181.996776,49,31,6,5,0,0,0
17,51.33.156.172,609985396,182.032786,37,43,1,1,0,0,0
17,163.169.165.91,263631216,182.033204,79,1,1,1,0,0,0
17,198.227.133.23,538416244,182.968254,65,15,8,12,0,0,0
17,31.207.94.61,778183027,183.445204,57,23,1,1,0,0,0
17,163.169.110.44,1055440099,183.445204,23,57,1,1,0,0,0
17,202.230.205.200,607398447,183.536314,45,35,11,8,0,0,0
17,133.227.10.14,34803836,183.651916,80,0,2,2,0,0,0
17,163.169.111.140,251734932,183.775315,7,73,1,1,0,0,0
17,2001:3E04:37F:3FB1:7F9F:F001:FC00:FFCF,641226943,183.835713,29,51,15,16,0,0,0
17,163.169.230.228,9464944,184.239942,6,74,1,1,0,0,0
17,36.19.208.214,233173339,184.341519,37,43,2,1,0,0,0
17,198.227.133.23,538416244,184.561881,64,16,8,13,0,0,0
17,203.178.137.213,570077025,185.236479,36,44,16,15,0,0,0
17,183.188.49.212,612657171,185.427978,45,35,2,1,0,0,0
